,CMC 5-Long-Decile 1 Lookback 1-All,CMC 5-Long-Decile 1 Lookback 1-Positive,CMC 5-Long-Decile 1 Lookback 1-Negative,CMC 5-Short-Decile 10 Lookback 10-All,CMC 5-Short-Decile 10 Lookback 10-Positive,CMC 5-Short-Decile 10 Lookback 10-Negative,BM,CMC 5-Long-Decile 1 Lookback 1-All,CMC 5-Long-Decile 1 Lookback 1-Positive,CMC 5-Long-Decile 1 Lookback 1-Negative,CMC 5-Short-Decile 10 Lookback 10-All,CMC 5-Short-Decile 10 Lookback 10-Positive,CMC 5-Short-Decile 10 Lookback 10-Negative,Equal Weight
6/14/2018,-0.002531827,-0.001192886,-0.000435341,0.004307579,0.003136579,0.005142368,-0.003353535,1.61349988,1.518968957,1.713422129,1.645550957,1.364645062,1.354804823,0.96188429
6/15/2018,-0.002435112,0.000664166,-0.002206321,0.002613986,0.003277562,0.001673496,-0.010208754,1.609570827,1.519977805,1.709641769,1.649852404,1.369117771,1.357072084,0.95206465
6/19/2018,0.003049778,-0.003907898,-0.002962437,0.01623652,0.012455689,0.014181277,-0.047525253,1.614479661,1.514037887,1.704577063,1.676640265,1.386171076,1.376317099,0.906817537
6/20/2018,0.004994884,0.006306232,0.002358323,0.001442768,-0.001104714,0.002489435,0.006016835,1.6225438,1.523585761,1.708597007,1.679059268,1.384639753,1.379743351,0.912273709
6/21/2018,-0.003700322,-0.002098103,-0.003052968,-0.008345078,-0.008477748,-0.01002112,-0.016760943,1.616539865,1.520389121,1.703380715,1.665047388,1.372901126,1.365916777,0.896983141
6/22/2018,0.001960754,0.006080028,0.001933829,-0.004671671,-0.006461497,-0.005101843,0.009676768,1.619709502,1.529633129,1.706674762,1.657268834,1.36403013,1.358948084,0.905663039
6/25/2018,0.000288641,0.000279476,-0.003699264,0.002700074,0.004245332,0.00524484,-0.010872054,1.620177017,1.530060625,1.700361321,1.661743583,1.36982089,1.36607555,0.895816621
6/26/2018,-0.005114067,0.00338967,-0.004796036,-0.008892172,-0.01026907,-0.006283078,-0.003225589,1.611891323,1.535247026,1.692206327,1.646967073,1.355754104,1.35749239,0.892927085
6/27/2018,-0.013563682,-0.009194741,-0.012457918,0.001089213,0.003560155,0.004103735,-0.013259259,1.590028142,1.521130827,1.671124959,1.648760971,1.360580799,1.363063179,0.881087533
6/28/2018,-0.000723507,0.003153838,0.002326337,0.00302656,0.004028588,0.004118577,-0.009020202,1.588877745,1.525928227,1.675012559,1.653751045,1.366062018,1.36867706,0.873139946
6/29/2018,0.006689873,0.003863819,0.003828738,-0.005300279,-0.006487425,-0.004714542,0.024979798,1.599507135,1.531824138,1.681425744,1.644985703,1.357199793,1.362224375,0.894950805
7/2/2018,-0.001238995,-0.001889982,0.001893911,0.010077726,0.009433356,0.007511631,-0.023329966,1.597525354,1.528929018,1.684610214,1.661563418,1.370002742,1.372456901,0.874071633
7/3/2018,0.000111628,0.00169479,-0.00497978,-0.008843197,-0.003663489,-0.006895265,0.005508418,1.597703683,1.531520231,1.676221226,1.646869885,1.364983752,1.362993447,0.878886384
7/4/2018,0.001968035,0.00033275,-0.00124892,0.001018769,0.003250386,-0.000443241,-0.013744108,1.600848019,1.532029845,1.67412776,1.648547665,1.369420476,1.362389313,0.866806875
7/5/2018,-0.009521352,-0.004472876,-0.003879065,-0.000966177,-0.001961128,-0.003283606,-0.015811448,1.585605782,1.525177265,1.667633709,1.646954876,1.366734867,1.357915763,0.853101404
7/6/2018,0.000774699,-0.004681688,-0.005715602,-0.009012206,-0.007382206,-0.0022955,0.002289562,1.586834149,1.518036861,1.658102179,1.63211218,1.356645349,1.354798667,0.855054632
7/9/2018,0.009611801,0.006103597,0.005627203,-0.006739565,-0.005185,-0.008597339,0.02416835,1.602086483,1.527302346,1.667432656,1.621112454,1.349611143,1.343151004,0.875719892
7/10/2018,-0.000542179,-0.001410144,-0.00208148,0.000460496,-0.000274902,0.003782371,0.005346801,1.601217866,1.52514863,1.663961929,1.62185897,1.349240132,1.348231299,0.880402192
7/11/2018,0.005877081,0.005760826,0.004993233,0.00322059,0.002603214,0.003480869,-0.020845118,1.610628353,1.533934746,1.672270478,1.627082312,1.352752493,1.352924316,0.862050105
7/12/2018,0.000382824,-0.000730747,0.000355688,-0.002237298,-0.002699956,-0.002111821,0.024494949,1.61124494,1.532813828,1.672865285,1.623442044,1.349100121,1.350067182,0.883165979
7/13/2018,0.006466625,0.001549797,0.00677264,-0.001039519,-0.0034346,8.60E-05,0.002329966,1.621664257,1.535189378,1.684194999,1.621754445,1.344466501,1.35018333,0.885223726
7/16/2018,0.0087071,0.003401306,0.004466874,-0.004820162,-0.004548815,-0.003173151,-0.002727273,1.635784249,1.540411027,1.691718086,1.613937326,1.338350772,1.345898994,0.882809479
7/17/2018,0.002442225,0.005494737,0.00133887,-0.012561818,-0.010965947,-0.010309005,-0.003700337,1.639779203,1.54887518,1.693983077,1.593663339,1.323674488,1.332024115,0.879542787
7/18/2018,0.005584903,0.002774624,-0.001205401,0.003815225,0.003598003,0.004792664,-0.004919192,1.64893721,1.553172726,1.691941148,1.599743524,1.328437073,1.338408059,0.875216147
7/19/2018,-0.005266869,0.000744383,-0.001143956,-0.003153898,-0.00372293,-0.002456242,-0.005720539,1.640252474,1.554328882,1.690005641,1.594698096,1.323491395,1.335120605,0.870209439
7/20/2018,-0.004615206,-0.003295073,-0.000762852,0.004464732,0.005605898,0.001785688,0.015889262,1.632682371,1.549207255,1.688716417,1.601817995,1.330910753,1.337504714,0.884036425
7/23/2018,-0.004900816,0.001043379,-0.003680654,0.000450229,0.000519269,0.00080539,0.013510067,1.624680895,1.550823665,1.682500836,1.60253918,1.331601853,1.338581927,0.895979816
7/24/2018,0.000367602,0.001706317,0.007425466,-0.0012214,-0.000664926,-0.000894059,0.018795302,1.625278131,1.553469862,1.694994189,1.600581839,1.330716437,1.337385155,0.912820028
7/25/2018,0.001595709,0.001425287,0.005975414,0.006567638,0.006651271,0.006006767,-0.001442953,1.627871602,1.555684002,1.705122481,1.611093881,1.339567392,1.345418516,0.911502871
7/26/2018,-0.004189826,0.001136793,-0.003217493,-0.000973425,0.000162512,-0.000859559,-0.009003356,1.621051103,1.557452493,1.699636262,1.609525602,1.339785088,1.34426205,0.903296287
7/27/2018,-0.001959403,-0.004324597,0.000932475,0.006440068,0.006560812,0.007156492,-0.005473154,1.617874811,1.550717139,1.70122113,1.619891056,1.348575166,1.35388225,0.898352407
7/30/2018,-0.000549256,-0.000318971,-0.004959857,0.009439622,0.006710936,0.005005582,-0.00614094,1.616986183,1.550222505,1.692783316,1.635182215,1.357625368,1.360659219,0.892835679
7/31/2018,0.004565781,-0.004049215,0.006114081,0.000543091,0.002184702,0.002095754,0.001469799,1.624368988,1.543945321,1.703133131,1.636070268,1.360591375,1.363510826,0.894147967
8/1/2018,-0.002371494,-0.00239236,0.001354548,-0.003043683,-0.003749517,-0.000670989,-0.018580537,1.620516807,1.540251647,1.705440106,1.631090589,1.355489814,1.362595925,0.877534218
8/2/2018,0.000504343,-0.004377336,-0.006092129,0.002187169,0.005972401,0.005909804,-0.02290604,1.621334103,1.533509449,1.695050345,1.63465806,1.363585343,1.3706486,0.857433384
8/3/2018,0.004851384,0.001961837,0.007472537,0.01395615,0.013888896,0.011796545,-0.015100671,1.629199818,1.536517944,1.707716672,1.657471593,1.382524038,1.386817518,0.844485564
8/6/2018,0.003333617,0.001017525,-0.001642773,0.010916002,0.006626583,0.006318853,-0.019241611,1.634630946,1.53808139,1.704911281,1.675564556,1.391685448,1.395580614,0.828236302
8/7/2018,-0.001384864,0.000148122,0.001001834,0.000605223,0.000189695,0.00069705,0.02877592,1.632367204,1.538309213,1.706619319,1.676578646,1.391949444,1.396553403,0.852069563
8/8/2018,0.003212632,0.00028515,0.006680382,0.007003688,0.007079393,0.008022455,-0.015478261,1.637611399,1.538747862,1.718020188,1.68832088,1.401803601,1.40775719,0.838881008
8/9/2018,-0.003546169,0.004323607,0.000848276,-0.004923389,-0.004542787,-0.002752078,0.022481605,1.631804153,1.545400803,1.719477543,1.68000862,1.395435506,1.403882933,0.8577404
8/10/2018,-0.003968112,-0.00911857,-0.002868229,-0.006925617,-0.006527722,-0.007283119,0.004127517,1.625328971,1.531308958,1.714545688,1.668373523,1.386326491,1.393658286,0.861280738
8/13/2018,0.000861091,0.002687845,0.00270237,-0.002485673,-0.002991838,-0.00230915,-0.00057047,1.626728527,1.535424879,1.719179025,1.664226492,1.382178827,1.39044012,0.860789403
8/14/2018,-0.001807045,7.18E-05,-0.000445101,-0.003573275,-0.003383888,-0.002739555,-0.003718121,1.623788955,1.535535071,1.718413816,1.658279753,1.377501688,1.386630933,0.857588884
8/15/2018,0.001446793,-0.00815135,0.003748716,0.004752629,0.005234234,0.004720499,-0.022553691,1.626138242,1.523018387,1.724855662,1.666160942,1.384711854,1.393176523,0.838247089
8/16/2018,0.001395482,-0.001177137,-0.003008384,0.002466829,0.002772727,0.002398815,-0.006624161,1.628407489,1.521225585,1.719666633,1.670271076,1.388551282,1.396518496,0.832694406
8/17/2018,0.004253799,-0.004406094,-0.00157497,-0.001593306,-0.000778899,0.00094685,-0.015846154,1.635334407,1.514522923,1.71695821,1.667609823,1.387469741,1.397840789,0.819499402
8/20/2018,-0.003578258,-0.002119951,0.006894741,-0.003395051,-0.001247178,-0.00089794,0.00758,1.629482758,1.511312208,1.728796192,1.661948203,1.385739319,1.396585612,0.825711207
8/21/2018,7.37E-05,0.004484231,0.004157388,0.000582694,-0.002128222,0.004641792,0.014563333,1.629602851,1.518089281,1.735983469,1.66291661,1.382790158,1.403068272,0.837736315
8/22/2018,-0.000882272,-0.001647458,-0.001485708,0.00343387,0.003704129,0.005569845,-0.008163333,1.628165098,1.515588293,1.733404304,1.668626849,1.387912192,1.410883145,0.830897594
8/23/2018,-0.003913975,0.003786154,0.005444581,-0.005460787,-0.006340385,-0.006229419,0.004073333,1.621792501,1.521326544,1.742841964,1.659514834,1.379112294,1.402094162,0.834282117
8/24/2018,0.001306403,0.00532847,-0.002657986,0.005752084,0.006501567,0.005850307,0.000456667,1.623911215,1.529432886,1.738209515,1.669060502,1.388078685,1.410296844,0.834663106
8/27/2018,0.002263579,-0.002173809,0.011789457,-0.002346043,-0.002186775,-0.001232483,0.023233333,1.627587067,1.526108191,1.758702061,1.665144815,1.385043269,1.408558677,0.854055112
8/28/2018,-0.004548995,0.005840387,0.000633807,-0.000640506,-0.003164779,-0.001132459,0.001236667,1.620183181,1.535021254,1.759816739,1.664078279,1.380659913,1.406963542,0.855111293
8/29/2018,-0.004257871,-0.004684678,-0.001577858,-0.005801931,-0.003354113,-0.002480843,-0.00335,1.61328465,1.527830174,1.757039998,1.654423412,1.376029024,1.403473086,0.852246671
8/30/2018,-8.53E-05,-0.004400276,0.001893914,0.005441735,0.007333582,0.00419486,-0.011696667,1.613147037,1.521107299,1.760367681,1.663426346,1.386120246,1.409360459,0.842278225
8/31/2018,-0.009352843,-0.004467918,-0.010964362,0.008145135,0.001820855,0.010726816,-0.0057,1.598059526,1.514311116,1.741066372,1.676975178,1.38864417,1.42447841,0.83747724
9/3/2018,-0.004741004,-0.001771021,-1.28E-05,0.001723327,0.003361804,0.00513145,-0.00316,1.590483119,1.51162924,1.741044002,1.679865154,1.393312519,1.431788049,0.834830811
9/4/2018,-0.000249776,0.001407014,-0.000636616,-0.005807978,-0.000150472,-0.000680389,0.01149,1.590085855,1.513756123,1.739935626,1.670108535,1.393102865,1.430813877,0.844423017
9/5/2018,-0.000152266,-0.006608673,-0.001296468,0.001142604,0.002704331,0.0016818,-0.015083333,1.589843739,1.503752204,1.737679855,1.672016807,1.396870276,1.433220219,0.831686304
9/6/2018,-0.004307746,0.000695017,-0.000310922,0.00038406,0.005227521,0.007857407,-0.007536667,1.582995096,1.504797337,1.737139572,1.672658962,1.404172445,1.444481614,0.825418161
9/7/2018,-0.001025778,-0.001364985,-0.00399325,0.00228542,0.000797849,-0.000472099,0.0022,1.581371294,1.502743312,1.730202739,1.67648169,1.405292762,1.443799676,0.827234081
9/10/2018,-0.007851542,-0.000501187,0.001376769,-0.001161358,-0.000514417,-0.00237564,-0.01758,1.568955091,1.501990156,1.732584829,1.674534695,1.404569856,1.440369727,0.812691306
9/11/2018,-0.003646213,-0.005105661,-0.002025553,0.001589024,-4.19E-05,0.003287742,0.000106667,1.563234347,1.494321504,1.729075386,1.677195571,1.404510956,1.445105291,0.812777993
9/12/2018,-0.005321615,-0.003394263,-0.007314826,0.003608815,0.004487703,0.004263193,-0.002073333,1.554915415,1.489249383,1.716427501,1.683248259,1.410813984,1.451266054,0.811092833
9/13/2018,-0.002424888,-0.00259972,0.000175871,-0.001248906,-0.003666304,-0.002202299,0.00889,1.55114492,1.485377752,1.71672937,1.68114604,1.405641511,1.448069932,0.818303449
9/14/2018,-0.001846352,-0.000437915,-0.003978767,-0.00137679,-0.002353018,-0.005967639,-0.002276667,1.54828096,1.484727283,1.709898904,1.678831455,1.402334011,1.439428374,0.816440444
9/17/2018,-0.002731192,-0.002711401,-0.004560988,0.004829605,0.004691246,0.005061519,-0.01429,1.544052308,1.480701592,1.702100076,1.686939548,1.408912705,1.446714068,0.804773511
9/18/2018,0.000401408,0.005400265,0.004495158,-0.00524287,-0.004687444,-0.005129822,0.0194,1.544672103,1.488697773,1.709751285,1.678095143,1.402308506,1.439292682,0.820386117
9/19/2018,0.008261254,-0.003996131,-0.000954074,-0.000776017,0.001444764,-0.001590847,0.012603333,1.557433031,1.482748741,1.708120055,1.676792913,1.404334511,1.437002988,0.830725716
9/20/2018,-0.004306631,-0.002582682,-0.007544005,-0.001618095,-0.002945876,-0.002183128,-0.001586667,1.550725742,1.478919273,1.695233989,1.674079703,1.400197515,1.433865826,0.829407632
9/21/2018,-0.005142176,-0.003786046,-0.004535582,-0.010234358,-0.005905019,-0.011385107,0.023956667,1.542751637,1.473320016,1.687545116,1.656946572,1.391929322,1.41754111,0.849277474
9/25/2018,0.000364812,0.001875753,-0.003859557,0.000929285,-0.00013206,-0.001650907,-0.00661,1.543314451,1.476083601,1.68103194,1.658486347,1.391745504,1.415200882,0.84366375
9/26/2018,0.002110758,0.001673279,0.001158469,-0.001758975,-0.000651163,-0.001711128,0.008073333,1.546572015,1.478553501,1.682979363,1.655569111,1.390839251,1.412779292,0.850474928
9/27/2018,0.003271826,-0.000894668,0.00459925,0.006120686,0.007585347,0.004873319,-0.007217391,1.551632129,1.477230686,1.690719806,1.66570233,1.401389249,1.419664216,0.844336718
9/28/2018,0.00066486,-0.001010094,-0.000595433,-5.45E-05,0.00268798,0.001095662,0.00981,1.552663747,1.475738544,1.689713096,1.665611625,1.405156156,1.421219688,0.852619661
10/8/2018,0.004535927,-0.002295837,-0.003582284,0.014009455,0.015512264,0.009776672,-0.037293333,1.559706517,1.472350489,1.683660064,1.688945936,1.426953309,1.435114487,0.820822632
10/9/2018,-0.001300747,-0.004629285,-0.009518239,-0.001915549,-0.003087381,-0.004275703,-0.002083333,1.557677733,1.465534559,1.667634585,1.685710677,1.42254776,1.428978364,0.819112585
10/10/2018,-0.002911422,0.003389951,0.002725332,0.013184,0.010930482,0.009240055,-0.000703333,1.553142676,1.470502649,1.672179443,1.707935087,1.438096893,1.442182202,0.818536476
10/11/2018,-0.005781173,-0.003497069,-0.004817508,0.006456273,0.007200235,0.00355144,-0.060466667,1.54416369,1.4653602,1.664123705,1.718961982,1.448451529,1.447304026,0.769042303
10/12/2018,-0.004453244,-0.003303628,-0.004082225,-0.004755743,-0.008005186,-0.006989025,0.00234,1.537287152,1.460519195,1.657330377,1.710787041,1.436856405,1.437188782,0.770841862
10/15/2018,-0.005525268,-0.006559714,-0.004158429,-0.005497382,-0.00526026,-0.002235383,-0.016586667,1.528793228,1.450938607,1.650438487,1.701382191,1.429298166,1.433976115,0.758056165
10/16/2018,0.005141885,-1.04E-05,0.001303555,0.004209429,0.004147382,0.003111716,-0.0172,1.536654107,1.450923582,1.652589924,1.708544038,1.435226012,1.438438241,0.745017599
10/17/2018,0.001240668,0.000208244,-0.006218019,-0.001982182,-0.001281223,-0.003722209,0.007966667,1.538560585,1.451225728,1.642314088,1.705157393,1.433387167,1.433084073,0.750952906
10/18/2018,-0.012426427,-0.010412916,-0.007508462,0.002515026,0.003897397,0.004606778,-0.023363333,1.519441774,1.436114236,1.629982836,1.709445908,1.438973646,1.439685973,0.733408143
10/19/2018,0.000587987,0.005948461,-0.001743254,-0.002205903,-0.00210958,-0.000410883,0.027403333,1.520335186,1.444656906,1.627141361,1.705675037,1.435938016,1.439094431,0.753505971
