Effective Date 生效日期,No. of Constituents,Change 變動,Count 數目,Stock Code 股份代號,Listing Place 上市地點,Stock Name,股份名稱,Type
2012-03-05,130,Add 加入,18.0,331.0,Hong Kong 香港,PCD Stores,春天百貨,Small Cap
2012-03-05,130,Add 加入,18.0,285.0,Hong Kong 香港,BYD Electronic,比亞迪電子,Small Cap
2012-03-05,130,Add 加入,18.0,276.0,Hong Kong 香港,Mongolia Energy,蒙古能源,Small Cap
2012-03-05,130,Delete 刪除,-27.0,1070.0,Hong Kong 香港,TCL Multimedia,TCL多媒體,Small Cap
2012-03-05,130,Delete 刪除,-27.0,1080.0,Hong Kong 香港,Shengli Pipe,勝利管道,Small Cap
2012-03-05,130,Delete 刪除,-27.0,958.0,Hong Kong 香港,Huaneng Renewables,華能新能源,Small Cap
2012-03-05,130,Delete 刪除,-27.0,867.0,Hong Kong 香港,CMS,康哲藥業,Small Cap
2012-03-05,130,Delete 刪除,-27.0,818.0,Hong Kong 香港,Hi Sun Tech,高陽科技,Small Cap
2012-03-05,130,Delete 刪除,-27.0,775.0,Hong Kong 香港,CKLIFE Sciences,長江生命科技,Small Cap
2012-03-05,130,Delete 刪除,-27.0,480.0,Hong Kong 香港,HKR Int'l,香港興業國際,Small Cap
2012-03-05,130,Delete 刪除,-27.0,382.0,Hong Kong 香港,Welling Holding,威靈控股,Small Cap
2012-03-05,130,Delete 刪除,-27.0,345.0,Hong Kong 香港,Vitasoy Int'l,維他奶國際集團,Small Cap
2012-03-05,130,Delete 刪除,-27.0,315.0,Hong Kong 香港,SmarTone Tele,數碼通電訊,Small Cap
2012-03-05,130,Delete 刪除,-27.0,241.0,Hong Kong 香港,CITIC 21CN,中信21世紀,Small Cap
2012-03-05,130,Delete 刪除,-27.0,189.0,Hong Kong 香港,Dongyue Group,東岳集團,Small Cap
2012-03-05,130,Delete 刪除,-27.0,215.0,Hong Kong 香港,HutchTel HK,和記電訊香港,Small Cap
2012-03-05,130,Delete 刪除,-27.0,926.0,Hong Kong 香港,Besunyen,碧生源,Small Cap
2012-03-05,130,Delete 刪除,-27.0,196.0,Hong Kong 香港,Honghua Group,宏華集團,Small Cap
2012-01-13,139,Delete 刪除,-2.0,923.0,Hong Kong 香港,Fook Woo Group,福和集團,Small Cap
2012-01-13,139,Delete 刪除,-2.0,968.0,Hong Kong 香港,Little Sheep,小肥羊,Small Cap
2012-01-03,92,Add 加入,1.0,1929.0,Hong Kong 香港,Chow Tai Fook,周大福,Large Cap
2011-12-12,141,Delete 刪除,-1.0,591.0,Hong Kong 香港,C HighPrecision,中國高精密,Small Cap
2011-11-07,152,Delete 刪除,-1.0,682.0,Hong Kong 香港,Chaoda Modern,超大現代,Mid Cap
2011-09-05,153,Add 加入,16.0,2607.0,Hong Kong 香港,Shanghai Pharma,上海醫藥,Mid Cap
2011-09-05,153,Add 加入,16.0,2008.0,Hong Kong 香港,Phoenix TV,鳳凰衛視,Mid Cap
2011-09-05,153,Add 加入,16.0,3360.0,Hong Kong 香港,FE Horizon,遠東宏信,Mid Cap
2011-09-05,153,Add 加入,16.0,3618.0,Hong Kong 香港,CQRC Bank,重慶農村商業銀行 ,Mid Cap
2011-09-05,153,Delete 刪除,-10.0,53.0,Hong Kong 香港,Guoco Group,國浩集團,Mid Cap
2011-09-05,153,Delete 刪除,-10.0,27.0,Hong Kong 香港,Galaxy Ent,銀河娛樂,Mid Cap
2011-09-05,153,Delete 刪除,-10.0,44.0,Hong Kong 香港,HAECO,香港飛機工程,Mid Cap
2011-09-05,153,Delete 刪除,-10.0,1313.0,Hong Kong 香港,ChinaRes Cement,華潤水泥控股,Mid Cap
2011-09-05,153,Delete 刪除,-10.0,694.0,Hong Kong 香港,Beijing Airport,北京首都機場,Mid Cap
2011-09-05,153,Delete 刪除,-10.0,893.0,Hong Kong 香港,ChinaVTM Mining,中國鐵鈦,Mid Cap
2011-09-05,153,Delete 刪除,-10.0,1171.0,Hong Kong 香港,Yanzhou Coal,兗州煤業,Mid Cap
2011-09-05,153,Delete 刪除,-10.0,1238.0,Hong Kong 香港,Powerlong,寶龍地產,Mid Cap
2011-09-05,153,Add 加入,16.0,1828.0,Hong Kong 香港,DCH Holdings,大昌行集團,Mid Cap
2011-09-05,153,Delete 刪除,-10.0,1886.0,Hong Kong 香港,Huiyuan Juice,匯源果汁,Mid Cap
2011-09-05,153,Delete 刪除,-10.0,3800.0,Hong Kong 香港,GCL-Poly Energy,保利協鑫能源,Mid Cap
2011-09-05,153,Add 加入,16.0,1882.0,Hong Kong 香港,Haitian Int'l,海天國際,Mid Cap
2011-09-05,153,Add 加入,16.0,590.0,Hong Kong 香港,Luk Fook Hold,六福集團,Mid Cap
2011-09-05,153,Add 加入,16.0,1818.0,Hong Kong 香港,Zhaojin Mining,招金礦業,Mid Cap
2011-09-05,142,Add 加入,20.0,999.0,Hong Kong 香港,I.T,I.T,Small Cap
2011-09-05,142,Add 加入,20.0,2678.0,Hong Kong 香港,Texhong Textile,天虹紡織,Small Cap
2011-09-05,142,Add 加入,20.0,2362.0,Hong Kong 香港,Jinchuan Int'l,金川國際,Small Cap
2011-09-05,142,Delete 刪除,-13.0,3618.0,Hong Kong 香港,CQRC Bank,重慶農村商業銀行 ,Small Cap
2011-09-05,142,Add 加入,20.0,2299.0,Hong Kong 香港,Billion Ind,百宏實業,Small Cap
2011-09-05,142,Add 加入,20.0,1886.0,Hong Kong 香港,Huiyuan Juice,匯源果汁,Small Cap
2011-09-05,142,Add 加入,20.0,1555.0,Hong Kong 香港,MIE Holdings,MI能源,Small Cap
2011-09-05,142,Add 加入,20.0,1115.0,Hong Kong 香港,Tibet 5100,西藏5100,Small Cap
2011-09-05,142,Add 加入,20.0,1025.0,Hong Kong 香港,Wumart,物美商業,Small Cap
2011-09-05,142,Add 加入,20.0,985.0,Hong Kong 香港,CST Mining,中科礦業,Small Cap
2011-09-05,153,Add 加入,16.0,1333.0,Hong Kong 香港,China Zhongwang,中國忠旺,Mid Cap
2011-09-05,142,Add 加入,20.0,976.0,Hong Kong 香港,Chiho-Tiande,齊合天地,Small Cap
2011-09-05,142,Add 加入,20.0,958.0,Hong Kong 香港,Huaneng Renewables,華能新能源,Small Cap
2011-09-05,142,Add 加入,20.0,893.0,Hong Kong 香港,ChinaVTM Mining,中國鐵鈦,Small Cap
2011-09-05,142,Add 加入,20.0,887.0,Hong Kong 香港,Emperor Watch&J,英皇鐘錶珠寶,Small Cap
2011-09-05,142,Add 加入,20.0,769.0,Hong Kong 香港,China RareEarth,中國稀土,Small Cap
2011-09-05,142,Add 加入,20.0,729.0,Hong Kong 香港,SinopolyBattery,中聚電池,Small Cap
2011-09-05,142,Add 加入,20.0,716.0,Hong Kong 香港,Singamas Cont,勝獅貨櫃,Small Cap
2011-09-05,142,Add 加入,20.0,694.0,Hong Kong 香港,Beijing Airport,北京首都機場,Small Cap
2011-09-05,142,Add 加入,20.0,2789.0,Hong Kong 香港,Yuanda China,遠大中國,Small Cap
2011-09-05,142,Delete 刪除,-13.0,86.0,Hong Kong 香港,Sun Hung Kai Co,新鴻基公司,Small Cap
2011-09-05,142,Delete 刪除,-13.0,116.0,Hong Kong 香港,Chow Sang Sang,周生生,Small Cap
2011-09-05,142,Delete 刪除,-13.0,371.0,Hong Kong 香港,BJ Ent Water,北控水務集團,Small Cap
2011-09-05,91,Delete 刪除,-1.0,1333.0,Hong Kong 香港,China Zhongwang,中國忠旺,Large Cap
2011-09-05,91,Add 加入,6.0,3800.0,Hong Kong 香港,GCL-Poly Energy,保利協鑫能源,Large Cap
2011-09-05,91,Add 加入,6.0,2282.0,Hong Kong 香港,MGM China,美高梅中國,Large Cap
2011-09-05,91,Add 加入,6.0,1378.0,Hong Kong 香港,ChinaHongqiao,中國宏橋,Large Cap
2011-09-05,91,Add 加入,6.0,1313.0,Hong Kong 香港,ChinaRes Cement,華潤水泥控股,Large Cap
2011-09-05,91,Add 加入,6.0,1171.0,Hong Kong 香港,Yanzhou Coal,兗州煤業,Large Cap
2011-09-05,91,Add 加入,6.0,27.0,Hong Kong 香港,Galaxy Ent,銀河娛樂,Large Cap
2011-09-05,142,Add 加入,20.0,163.0,Hong Kong 香港,Emperor IHL,英皇國際,Small Cap
2011-09-05,142,Delete 刪除,-13.0,2008.0,Hong Kong 香港,Phoenix TV,鳳凰衛視,Small Cap
2011-09-05,142,Delete 刪除,-13.0,1882.0,Hong Kong 香港,Haitian Int'l,海天國際,Small Cap
2011-09-05,142,Delete 刪除,-13.0,1828.0,Hong Kong 香港,DCH Holdings,大昌行集團,Small Cap
2011-09-05,142,Delete 刪除,-13.0,1818.0,Hong Kong 香港,Zhaojin Mining,招金礦業,Small Cap
2011-09-05,142,Delete 刪除,-13.0,1717.0,Hong Kong 香港,Ausnutria,澳優,Small Cap
2011-09-05,142,Delete 刪除,-13.0,1234.0,Hong Kong 香港,China Lilang,中國利郎,Small Cap
2011-09-05,142,Delete 刪除,-13.0,1208.0,Hong Kong 香港,Min Resources,五礦資源,Small Cap
2011-09-05,142,Delete 刪除,-13.0,590.0,Hong Kong 香港,Luk Fook Hold,六福集團,Small Cap
2011-09-05,142,Delete 刪除,-13.0,538.0,Hong Kong 香港,Ajisen (China),味千(中國),Small Cap
2011-09-05,153,Add 加入,16.0,116.0,Hong Kong 香港,Chow Sang Sang,周生生,Mid Cap
2011-09-05,142,Add 加入,20.0,315.0,Hong Kong 香港,SmarTone Tele,數碼通電訊,Small Cap
2011-09-05,153,Add 加入,16.0,1234.0,Hong Kong 香港,China Lilang,中國利郎,Mid Cap
2011-09-05,153,Add 加入,16.0,1208.0,Hong Kong 香港,Min Resources,五礦資源,Mid Cap
2011-09-05,153,Add 加入,16.0,659.0,Hong Kong 香港,NWS Holdings,新創建集團,Mid Cap
2011-09-05,153,Add 加入,16.0,538.0,Hong Kong 香港,Ajisen (China),味千(中國),Mid Cap
2011-09-05,153,Add 加入,16.0,467.0,Hong Kong 香港,UnitedEnergy GP,聯合能源集團,Mid Cap
2011-09-05,153,Add 加入,16.0,371.0,Hong Kong 香港,BJ Ent Water,北控水務集團,Mid Cap
2011-07-11,135,Delete 刪除,-1.0,246.0,Hong Kong 香港,RealGold Mining,瑞金礦業,Small Cap
2011-05-16,136,Delete 刪除,-1.0,636.0,Hong Kong 香港,Fubon Bk (HK),富邦銀行(香港),Small Cap
2011-03-07,137,Add 加入,44.0,1788.0,Hong Kong 香港,Guotai Junan I,國泰君安國際,Small Cap
2011-03-07,137,Add 加入,44.0,238.0,Hong Kong 香港,Evergreen Int,長興國際,Small Cap
2011-03-07,137,Add 加入,44.0,590.0,Hong Kong 香港,Luk Fook Hold,六福集團,Small Cap
2011-03-07,137,Add 加入,44.0,468.0,Hong Kong 香港,GAPack,紛美包裝,Small Cap
2011-03-07,137,Add 加入,44.0,268.0,Hong Kong 香港,Kingdee Int'l,金蝶國際,Small Cap
2011-03-07,137,Add 加入,44.0,241.0,Hong Kong 香港,CITIC 21CN,中信21世紀,Small Cap
2011-03-07,137,Add 加入,44.0,43.0,Hong Kong 香港,C. P. Pokphand,卜蜂國際,Small Cap
2011-03-07,137,Add 加入,44.0,189.0,Hong Kong 香港,Dongyue Group,東岳集團,Small Cap
2011-03-07,137,Add 加入,44.0,171.0,Hong Kong 香港,Silver Grant,銀建國際,Small Cap
2011-03-07,137,Add 加入,44.0,86.0,Hong Kong 香港,Sun Hung Kai Co,新鴻基公司,Small Cap
2011-03-07,137,Add 加入,44.0,709.0,Hong Kong 香港,Giordano Int'l,佐丹奴國際,Small Cap
2011-03-07,137,Add 加入,44.0,603.0,Hong Kong 香港,China Oil & Gas,中油燃氣,Small Cap
2011-03-07,137,Add 加入,44.0,732.0,Hong Kong 香港,Truly Int'l,信利國際,Small Cap
2011-03-07,137,Add 加入,44.0,1777.0,Hong Kong 香港,Fantasia,花樣年控股,Small Cap
2011-03-07,137,Add 加入,44.0,735.0,Hong Kong 香港,C P New Energy,中國電力新能源 ,Small Cap
2011-03-07,137,Add 加入,44.0,1685.0,Hong Kong 香港,Boer Power,博耳電力,Small Cap
2011-03-07,137,Add 加入,44.0,1633.0,Hong Kong 香港,Magic Holdings,美即控股,Small Cap
2011-03-07,137,Add 加入,44.0,1230.0,Hong Kong 香港,Yashili Int'l,雅士利國際,Small Cap
2011-03-07,137,Add 加入,44.0,1194.0,Hong Kong 香港,C PreciousMetal,中國貴金屬,Small Cap
2011-03-07,137,Add 加入,44.0,1112.0,Hong Kong 香港,Biostime,合生元,Small Cap
2011-03-07,137,Add 加入,44.0,1091.0,Hong Kong 香港,CITIC Dameng,中信大錳 ,Small Cap
2011-03-07,137,Add 加入,44.0,1086.0,Hong Kong 香港,Goodbaby Intl,好孩子國際,Small Cap
2011-03-07,137,Add 加入,44.0,1029.0,Hong Kong 香港,IRC,鐵貨 ,Small Cap
2011-03-07,137,Add 加入,44.0,980.0,Hong Kong 香港,Lianhua,聯華超市,Small Cap
2011-03-07,137,Add 加入,44.0,968.0,Hong Kong 香港,Little Sheep,小肥羊,Small Cap
2011-03-07,137,Add 加入,44.0,926.0,Hong Kong 香港,Besunyen,碧生源,Small Cap
2011-03-07,137,Add 加入,44.0,886.0,Hong Kong 香港,Silver Base,銀基集團,Small Cap
2011-03-07,137,Add 加入,44.0,867.0,Hong Kong 香港,CMS,康哲藥業,Small Cap
2011-03-07,137,Add 加入,44.0,853.0,Hong Kong 香港,MicroPort,微創醫療,Small Cap
2011-03-07,137,Add 加入,44.0,842.0,Hong Kong 香港,Leoch Int'l,理士國際,Small Cap
2011-03-07,137,Add 加入,44.0,775.0,Hong Kong 香港,CKLIFE Sciences,長江生命科技,Small Cap
2011-03-07,137,Add 加入,44.0,746.0,Hong Kong 香港,L & M Holding,理文集團 ,Small Cap
2011-03-07,137,Add 加入,44.0,1798.0,Hong Kong 香港,Datang Renew,大唐新能源,Small Cap
2011-03-07,137,Add 加入,44.0,1900.0,Hong Kong 香港,China ITS,中國智能交通 ,Small Cap
2011-03-07,147,Add 加入,35.0,3933.0,Hong Kong 香港,United Lab,聯邦制藥,Mid Cap
2011-03-07,147,Delete 刪除,-10.0,880.0,Hong Kong 香港,SJM Hldgs,澳博控股,Mid Cap
2011-03-07,147,Add 加入,35.0,1177.0,Hong Kong 香港,Sino Biopharm,中國生物製藥,Mid Cap
2011-03-07,147,Add 加入,35.0,1308.0,Hong Kong 香港,SITC,海豐國際,Mid Cap
2011-03-07,147,Add 加入,35.0,1361.0,Hong Kong 香港,361 Degrees,361度,Mid Cap
2011-03-07,147,Add 加入,35.0,1368.0,Hong Kong 香港,Xtep Int'l,特步國際,Mid Cap
2011-03-07,147,Add 加入,35.0,1698.0,Hong Kong 香港,Boshiwa Int'l,博士蛙國際,Mid Cap
2011-03-07,147,Add 加入,35.0,1700.0,Hong Kong 香港,Springland,華地國際控股,Mid Cap
2011-03-07,147,Add 加入,35.0,1728.0,Hong Kong 香港,ZhengTongAuto,正通汽車,Mid Cap
2011-03-07,147,Add 加入,35.0,1733.0,Hong Kong 香港,Winsway,永暉焦煤,Mid Cap
2011-03-07,147,Add 加入,35.0,1768.0,Hong Kong 香港,Sateri,賽得利控股,Mid Cap
2011-03-07,147,Add 加入,35.0,1833.0,Hong Kong 香港,Intime,銀泰百貨,Mid Cap
2011-03-07,147,Add 加入,35.0,2099.0,Hong Kong 香港,ChinaGoldIntl,中國黃金國際,Mid Cap
2011-03-07,147,Add 加入,35.0,2128.0,Hong Kong 香港,China Liansu,中國聯塑,Mid Cap
2011-03-07,147,Add 加入,35.0,2238.0,Hong Kong 香港,GAC GROUP,廣汽集團,Mid Cap
2011-03-07,147,Add 加入,35.0,2313.0,Hong Kong 香港,Shenzhou Intl,申洲國際,Mid Cap
2011-03-07,147,Add 加入,35.0,2338.0,Hong Kong 香港,Weichai Power,濰柴動力,Mid Cap
2011-03-07,147,Add 加入,35.0,2356.0,Hong Kong 香港,DahSing Banking,大新銀行集團,Mid Cap
2011-03-07,137,Add 加入,44.0,2005.0,Hong Kong 香港,Lijun Int'l,利君國際,Small Cap
2011-03-07,147,Add 加入,35.0,3311.0,Hong Kong 香港,China State Con,中國建築國際,Mid Cap
2011-03-07,147,Add 加入,35.0,3339.0,Hong Kong 香港,Lonking,中國龍工,Mid Cap
2011-03-07,147,Add 加入,35.0,3382.0,Hong Kong 香港,TianjinPort Dev,天津港發展,Mid Cap
2011-03-07,147,Add 加入,35.0,3389.0,Hong Kong 香港,Hengdeli,亨得利,Mid Cap
2011-03-07,86,Add 加入,8.0,606.0,Hong Kong 香港,China Agri,中國糧油控股,Large Cap
2011-03-07,147,Delete 刪除,-10.0,45.0,Hong Kong 香港,HK & S Hotels,大酒店,Mid Cap
2011-03-07,147,Delete 刪除,-10.0,127.0,Hong Kong 香港,Chinese Est H,華人置業,Mid Cap
2011-03-07,147,Delete 刪除,-10.0,316.0,Hong Kong 香港,OOIL,東方海外國際,Mid Cap
2011-03-07,147,Delete 刪除,-10.0,493.0,Hong Kong 香港,GOME,國美電器,Mid Cap
2011-03-07,147,Delete 刪除,-10.0,606.0,Hong Kong 香港,China Agri,中國糧油控股,Mid Cap
2011-03-07,147,Add 加入,35.0,1169.0,Hong Kong 香港,Haier Elec,海爾電器,Mid Cap
2011-03-07,147,Add 加入,35.0,1157.0,Hong Kong 香港,Zoomlion,中聯重科,Mid Cap
2011-03-07,147,Add 加入,35.0,1117.0,Hong Kong 香港,CH Modern D,現代牧業,Mid Cap
2011-03-07,137,Add 加入,44.0,2618.0,Hong Kong 香港,TCL Comm,TCL通訊,Small Cap
2011-03-07,86,Add 加入,8.0,1068.0,Hong Kong 香港,Yurun Food,雨潤食品,Large Cap
2011-03-07,86,Add 加入,8.0,1101.0,Hong Kong 香港,CH Rongsheng,中國熔盛重工,Large Cap
2011-03-07,86,Add 加入,8.0,1288.0,Hong Kong 香港,ABC,農業銀行,Large Cap
2011-03-07,86,Add 加入,8.0,2319.0,Hong Kong 香港,Mengniu Dairy,蒙牛乳業,Large Cap
2011-03-07,86,Add 加入,8.0,493.0,Hong Kong 香港,GOME,國美電器,Large Cap
2011-03-07,86,Add 加入,8.0,316.0,Hong Kong 香港,OOIL,東方海外國際,Large Cap
2011-03-07,137,Add 加入,44.0,1918.0,Hong Kong 香港,Sunac,融創中國,Small Cap
2011-03-07,137,Add 加入,44.0,2208.0,Hong Kong 香港,Goldwind,金風科技,Small Cap
2011-03-07,137,Add 加入,44.0,2233.0,Hong Kong 香港,WestChinaCement,西部水泥,Small Cap
2011-03-07,137,Add 加入,44.0,2333.0,Hong Kong 香港,Great Wall Motor,長城汽車,Small Cap
2011-03-07,137,Add 加入,44.0,2369.0,Hong Kong 香港,China Wireless,中國無線,Small Cap
2011-03-07,137,Add 加入,44.0,2468.0,Hong Kong 香港,Trony Solar,創益太陽能,Small Cap
2011-03-07,137,Add 加入,44.0,2626.0,Hong Kong 香港,HNC,湖南有色金屬公司 ,Small Cap
2011-03-07,147,Add 加入,35.0,1114.0,Hong Kong 香港,Brilliance Chi,華晨汽車控股,Mid Cap
2011-03-07,137,Add 加入,44.0,3618.0,Hong Kong 香港,CQRC Bank,重慶農村商業銀行 ,Small Cap
2011-03-07,137,Delete 刪除,-27.0,210.0,Hong Kong 香港,Daphne Int'l,達芙妮國際,Small Cap
2011-03-07,147,Add 加入,35.0,210.0,Hong Kong 香港,Daphne Int'l,達芙妮國際,Mid Cap
2011-03-07,147,Add 加入,35.0,384.0,Hong Kong 香港,China Gas Hold,中國燃氣,Mid Cap
2011-03-07,147,Add 加入,35.0,425.0,Hong Kong 香港,Minth Group,敏實集團,Mid Cap
2011-03-07,147,Add 加入,35.0,440.0,Hong Kong 香港,Dah Sing,大新金融,Mid Cap
2011-03-07,147,Add 加入,35.0,460.0,Hong Kong 香港,Sihuan Pharm,四環醫藥,Mid Cap
2011-03-07,147,Add 加入,35.0,669.0,Hong Kong 香港,Techtronic Ind,創科實業,Mid Cap
2011-03-07,147,Add 加入,35.0,670.0,Hong Kong 香港,China East Air,東方航空,Mid Cap
2011-03-07,147,Add 加入,35.0,848.0,Hong Kong 香港,Maoye Int'l,茂業國際,Mid Cap
2011-03-07,147,Add 加入,35.0,861.0,Hong Kong 香港,Digital China,神州數碼,Mid Cap
2011-03-07,147,Add 加入,35.0,1066.0,Hong Kong 香港,Weigao Group,威高股份 ,Mid Cap
2011-03-07,147,Delete 刪除,-10.0,659.0,Hong Kong 香港,NWS Holdings,新創建集團,Mid Cap
2011-03-07,86,Add 加入,8.0,880.0,Hong Kong 香港,SJM Hldgs,澳博控股,Large Cap
2011-03-07,147,Delete 刪除,-10.0,1068.0,Hong Kong 香港,Yurun Food,雨潤食品,Mid Cap
2011-03-07,137,Delete 刪除,-27.0,670.0,Hong Kong 香港,China East Air,東方航空,Small Cap
2011-03-07,137,Delete 刪除,-27.0,848.0,Hong Kong 香港,Maoye Int'l,茂業國際,Small Cap
2011-03-07,137,Delete 刪除,-27.0,858.0,Hong Kong 香港,Extrawell Phar,精優藥業,Small Cap
2011-03-07,137,Delete 刪除,-27.0,861.0,Hong Kong 香港,Digital China,神州數碼,Small Cap
2011-03-07,137,Delete 刪除,-27.0,930.0,Hong Kong 香港,China Forestry,中國森林,Small Cap
2011-03-07,137,Delete 刪除,-27.0,1114.0,Hong Kong 香港,Brilliance Chi,華晨汽車控股,Small Cap
2011-03-07,137,Delete 刪除,-27.0,1169.0,Hong Kong 香港,Haier Elec,海爾電器,Small Cap
2011-03-07,137,Delete 刪除,-27.0,1177.0,Hong Kong 香港,Sino Biopharm,中國生物製藥,Small Cap
2011-03-07,137,Delete 刪除,-27.0,1361.0,Hong Kong 香港,361 Degrees,361度,Small Cap
2011-03-07,137,Delete 刪除,-27.0,1368.0,Hong Kong 香港,Xtep Int'l,特步國際,Small Cap
2011-03-07,137,Delete 刪除,-27.0,1833.0,Hong Kong 香港,Intime,銀泰百貨,Small Cap
2011-03-07,137,Delete 刪除,-27.0,2128.0,Hong Kong 香港,China Liansu,中國聯塑,Small Cap
2011-03-07,137,Delete 刪除,-27.0,2313.0,Hong Kong 香港,Shenzhou Intl,申洲國際,Small Cap
2011-03-07,137,Delete 刪除,-27.0,2338.0,Hong Kong 香港,Weichai Power,濰柴動力,Small Cap
2011-03-07,147,Delete 刪除,-10.0,1777.0,Hong Kong 香港,Fantasia,花樣年控股,Mid Cap
2011-03-07,137,Delete 刪除,-27.0,3311.0,Hong Kong 香港,China State Con,中國建築國際,Small Cap
2011-03-07,137,Delete 刪除,-27.0,3339.0,Hong Kong 香港,Lonking,中國龍工,Small Cap
2011-03-07,137,Delete 刪除,-27.0,3382.0,Hong Kong 香港,TianjinPort Dev,天津港發展,Small Cap
2011-03-07,137,Delete 刪除,-27.0,3389.0,Hong Kong 香港,Hengdeli,亨得利,Small Cap
2011-03-07,137,Delete 刪除,-27.0,3933.0,Hong Kong 香港,United Lab,聯邦制藥,Small Cap
2011-03-07,137,Delete 刪除,-27.0,672.0,Hong Kong 香港,ZhongAn RealEst,眾安房產,Small Cap
2011-03-07,137,Delete 刪除,-27.0,2356.0,Hong Kong 香港,DahSing Banking,大新銀行集團,Small Cap
2011-03-07,137,Delete 刪除,-27.0,669.0,Hong Kong 香港,Techtronic Ind,創科實業,Small Cap
2011-03-07,137,Delete 刪除,-27.0,440.0,Hong Kong 香港,Dah Sing,大新金融,Small Cap
2011-03-07,137,Delete 刪除,-27.0,425.0,Hong Kong 香港,Minth Group,敏實集團,Small Cap
2011-03-07,137,Delete 刪除,-27.0,384.0,Hong Kong 香港,China Gas Hold,中國燃氣,Small Cap
2011-03-07,137,Delete 刪除,-27.0,596.0,Hong Kong 香港,Inspur Int'l,浪潮國際,Small Cap
2011-03-07,147,Delete 刪除,-10.0,2319.0,Hong Kong 香港,Mengniu Dairy,蒙牛乳業,Mid Cap
2010-12-06,122,Delete 刪除,-1.0,349.0,Hong Kong 香港,ICBC (Asia),工銀亞洲,Mid Cap
2010-11-12,78,Add 加入,1.0,1299.0,Hong Kong 香港,AIA,友邦保險,Large Cap
2010-09-06,120,Delete 刪除,-9.0,626.0,Hong Kong 香港,Public Fin Hold,大眾金融控股,Small Cap
2010-09-06,120,Delete 刪除,-9.0,3998.0,Hong Kong 香港,Bosideng,波司登,Small Cap
2010-09-06,120,Delete 刪除,-9.0,2877.0,Hong Kong 香港,Shineway Pharm,神威藥業,Small Cap
2010-09-06,120,Delete 刪除,-9.0,2018.0,Hong Kong 香港,AAC Acoustic,瑞聲聲學,Small Cap
2010-09-06,120,Delete 刪除,-9.0,981.0,Hong Kong 香港,SMIC,中芯國際,Small Cap
2010-09-06,120,Delete 刪除,-9.0,933.0,Hong Kong 香港,Brightoil,光石油,Small Cap
2010-09-06,120,Delete 刪除,-9.0,751.0,Hong Kong 香港,SkyworthDigital,創維數碼,Small Cap
2010-09-06,120,Delete 刪除,-9.0,680.0,Hong Kong 香港,Nan Hai Corp,南海控股,Small Cap
2010-09-06,120,Add 加入,15.0,1999.0,Hong Kong 香港,Man Wah Hldgs,敏華控股,Small Cap
2010-09-06,120,Delete 刪除,-9.0,581.0,Hong Kong 香港,China Oriental,中國東方集團,Small Cap
2010-09-06,120,Add 加入,15.0,1899.0,Hong Kong 香港,Xingda Int'l,興達國際,Small Cap
2010-09-06,77,Add 加入,5.0,992.0,Hong Kong 香港,Lenovo Group,聯想集團,Large Cap
2010-09-06,77,Add 加入,5.0,966.0,Hong Kong 香港,China Taiping,中國太平,Large Cap
2010-09-06,77,Add 加入,5.0,135.0,Hong Kong 香港,Kunlun Energy,昆侖能源,Large Cap
2010-09-06,77,Add 加入,5.0,20.0,Hong Kong 香港,Wheelock,會德豐,Large Cap
2010-09-06,120,Add 加入,15.0,2010.0,Hong Kong 香港,Ruinian Int'l,瑞年國際,Small Cap
2010-09-06,120,Add 加入,15.0,2128.0,Hong Kong 香港,China Liansu,中國聯塑,Small Cap
2010-09-06,120,Add 加入,15.0,2222.0,Hong Kong 香港,NVC Lighting,雷士照明,Small Cap
2010-09-06,120,Add 加入,15.0,2357.0,Hong Kong 香港,AviChina,中航科工,Small Cap
2010-09-06,120,Add 加入,15.0,1966.0,Hong Kong 香港,China SCE PPT,中駿置業,Small Cap
2010-09-06,120,Add 加入,15.0,1200.0,Hong Kong 香港,Midland Holding,美聯集團,Small Cap
2010-09-06,120,Add 加入,15.0,1683.0,Hong Kong 香港,IMM,國際煤機,Small Cap
2010-09-06,120,Add 加入,15.0,1382.0,Hong Kong 香港,PacificTextiles,互太紡織,Small Cap
2010-09-06,123,Delete 刪除,-5.0,1836.0,Hong Kong 香港,Stella Hldgs,九興控股,Mid Cap
2010-09-06,123,Delete 刪除,-5.0,1211.0,Hong Kong 香港,BYD Company,比亞迪股份,Mid Cap
2010-09-06,123,Delete 刪除,-5.0,992.0,Hong Kong 香港,Lenovo Group,聯想集團,Mid Cap
2010-09-06,123,Delete 刪除,-5.0,966.0,Hong Kong 香港,China Taiping,中國太平,Mid Cap
2010-09-06,123,Delete 刪除,-5.0,135.0,Hong Kong 香港,Kunlun Energy,昆侖能源,Mid Cap
2010-09-06,123,Add 加入,8.0,3998.0,Hong Kong 香港,Bosideng,波司登,Mid Cap
2010-09-06,123,Add 加入,8.0,2877.0,Hong Kong 香港,Shineway Pharm,神威藥業,Mid Cap
2010-09-06,123,Add 加入,8.0,2018.0,Hong Kong 香港,AAC Acoustic,瑞聲聲學,Mid Cap
2010-09-06,123,Add 加入,8.0,981.0,Hong Kong 香港,SMIC,中芯國際,Mid Cap
2010-09-06,123,Add 加入,8.0,933.0,Hong Kong 香港,Brightoil,光石油,Mid Cap
2010-09-06,123,Add 加入,8.0,881.0,Hong Kong 香港,Zhongsheng Hldg,中升控股,Mid Cap
